UserID,rew_cond,age,sex,rew_cat,index,stim_eng,type,response,rt,category,correct,phase,match_rt,match_corr
5c58bb2ce9813700018b0b88,Animal,32,SexMale,-1,45.0,wheelbarrow,old_img,0.0,1731.9000000953674,Objects,1.0,1,473.5,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,-1,49.0,burnisher,old_img,24.0,2325.899999856949,Objects,1.0,1,527.8000001907349,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,1,53.0,pachnoda,old_img,24.0,2816.100000143051,Animals,1.0,1,484.90000009536743,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,1,57.0,owl,old_img,60.0,3293.2999999523163,Animals,0.0,1,521.9000000953674,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,1,61.0,pigeon,old_img,0.0,1895.5,Animals,1.0,1,532.0999999046326,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,1,65.0,finch,old_img,0.0,2521.699999809265,Animals,1.0,1,582.5,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,1,69.0,grasshopper,old_img,60.0,2600.399999856949,Animals,0.0,1,575.8999998569489,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,-1,73.0,telephone,old_img,0.0,2718.7000000476837,Objects,1.0,1,422.2000000476837,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,-1,77.0,plunger,old_img,0.0,2702.7999999523163,Objects,1.0,1,455.7000000476837,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,-1,81.0,chainsaw,old_img,0.0,1798.0,Objects,1.0,1,524.3000001907349,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,1,85.0,chipmunk,old_img,0.0,2032.7000000476837,Animals,1.0,1,581.2999999523163,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,-1,89.0,pliers,old_img,24.0,2790.100000143051,Objects,1.0,1,548.5,1.0
5c58bb2ce9813700018b0b88,Animal,32,SexMale,1,93.0,butterfly,old_img,72.0,1956.5999999046326,Animals,0.0,1,582.5,1.0
