UserID,rew_cond,age,sex,rew_cat,index,stim_eng,type,response,rt,category,correct,phase,match_rt,match_corr
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,205.0,routerplane,old_img,0.0,2250.899999976158,Objects,1.0,1,428.6999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,210.0,hippo,old_img,0.0,2362.5,Animals,1.0,1,446.60000002384186,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,215.0,llama,old_img,0.0,2278.7999999523163,Animals,1.0,1,530.6999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,220.0,camera,old_img,0.0,2040.8000000715256,Objects,1.0,1,389.6999999284744,0.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,225.0,gecko,old_img,0.0,2163.2000000476837,Animals,1.0,1,429.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,230.0,lion,old_img,0.0,1714.8000000715256,Animals,1.0,1,434.2999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,235.0,ladel,old_img,0.0,2396.0,Objects,1.0,1,479.39999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,240.0,reflexhammer,old_img,0.0,2631.7000000476837,Objects,1.0,1,486.39999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,245.0,ducttape,old_img,0.0,2331.100000023842,Objects,1.0,1,465.40000009536743,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,250.0,generator,old_img,0.0,2442.600000023842,Objects,1.0,1,,0.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,255.0,loom,old_img,0.0,2281.0,Objects,1.0,1,422.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,260.0,bumblebee,old_img,0.0,2432.2000000476837,Animals,1.0,1,431.10000002384186,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,265.0,television,old_img,12.0,2586.8000000715256,Objects,1.0,1,589.7999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,270.0,baboon,old_img,60.0,2450.5,Animals,0.0,1,515.2000000476837,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,275.0,smartphone,old_img,0.0,3329.0,Objects,1.0,1,397.1999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,280.0,telephone,old_img,0.0,2185.100000023842,Objects,1.0,1,,0.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,285.0,millipede,old_img,0.0,2049.1999999284744,Animals,1.0,1,453.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,290.0,caliper,old_img,12.0,1842.7000000476837,Objects,1.0,1,420.90000009536743,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,295.0,kangaroo,old_img,0.0,2591.899999976158,Animals,1.0,1,392.60000002384186,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,300.0,chainwrench,old_img,60.0,2628.399999976158,Objects,0.0,1,440.0,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,305.0,clippers,old_img,72.0,2055.4000000953674,Objects,0.0,1,396.10000002384186,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,310.0,lobster,old_img,0.0,2377.399999976158,Animals,1.0,1,449.2000000476837,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,315.0,stove,old_img,0.0,2320.899999976158,Objects,1.0,1,405.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,320.0,heckcattle,old_img,60.0,2668.5,Animals,0.0,1,361.2000000476837,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,325.0,cranebug,old_img,24.0,3204.399999976158,Animals,1.0,1,544.2000000476837,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,331.0,headphones,old_img,24.0,2644.2999999523163,Objects,1.0,2,414.1999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,335.0,panda,old_img,0.0,2845.7999999523163,Animals,1.0,2,389.39999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,339.0,drill,old_img,12.0,2290.2999999523163,Objects,1.0,2,412.2999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,343.0,clamp,old_img,0.0,2322.0,Objects,1.0,2,411.2999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,347.0,mink,old_img,0.0,2322.2999999523163,Animals,1.0,2,432.59999990463257,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,351.0,lizard,old_img,12.0,1796.8999999761581,Animals,1.0,2,573.3999999761581,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,355.0,auger,old_img,24.0,2347.4000000953674,Objects,1.0,2,375.2999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,359.0,palmcockatoo,old_img,0.0,2441.7999999523163,Animals,1.0,2,390.2000000476837,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,363.0,level,old_img,48.0,1993.1999999284744,Objects,0.0,2,438.7000000476837,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,367.0,leopard,old_img,0.0,2312.0,Animals,1.0,2,467.10000002384186,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,371.0,viceclamp,old_img,0.0,2096.5,Objects,1.0,2,493.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,375.0,measuringdevice,old_img,24.0,3578.7999999523163,Objects,1.0,2,430.10000002384186,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,379.0,pachnoda,old_img,60.0,2243.0999999046326,Animals,0.0,2,483.39999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,383.0,measuringtape,old_img,0.0,2671.2999999523163,Objects,1.0,2,400.89999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,387.0,hedgehog,old_img,0.0,2280.9000000953674,Animals,1.0,2,443.39999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,391.0,pizzacutter,old_img,0.0,2070.3000000715256,Objects,1.0,2,374.1999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,395.0,owl,old_img,0.0,2394.0,Animals,1.0,2,,0.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,399.0,nailgun,old_img,48.0,2331.8000000715256,Objects,0.0,2,490.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,403.0,bat,old_img,0.0,2436.100000023842,Animals,1.0,2,428.7999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,407.0,saw,old_img,12.0,2821.600000023842,Objects,1.0,2,584.8999999761581,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,411.0,iguana,old_img,72.0,1972.6999999284744,Animals,0.0,2,550.7999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,415.0,scissors,old_img,24.0,2529.600000023842,Objects,1.0,2,467.2999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,419.0,chipmunk,old_img,0.0,2105.5999999046326,Animals,1.0,2,378.59999990463257,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,423.0,paintgun,old_img,0.0,2498.0,Objects,1.0,2,430.89999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,427.0,hummingbird,old_img,0.0,2214.7999999523163,Animals,1.0,2,454.10000002384186,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,431.0,dove,old_img,0.0,2674.600000023842,Animals,1.0,2,,0.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,435.0,pliers2,old_img,72.0,2236.8000000715256,Objects,0.0,2,452.7999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,439.0,monkey,old_img,0.0,2648.8000000715256,Animals,1.0,2,441.89999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,443.0,clownfish,old_img,12.0,4321.5,Animals,1.0,2,341.39999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,447.0,fox,old_img,0.0,2178.600000023842,Animals,1.0,2,,0.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,451.0,mixer,old_img,0.0,2725.600000023842,Objects,1.0,2,449.59999990463257,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,455.0,woodchipper,old_img,48.0,2048.2999999523163,Objects,0.0,2,473.7999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,459.0,mole,old_img,0.0,2498.3000000715256,Animals,1.0,2,442.39999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,463.0,cat,old_img,0.0,2029.1000000238419,Animals,1.0,2,420.7999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,467.0,horse,old_img,0.0,2628.0,Animals,1.0,2,496.2999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,471.0,crutches,old_img,0.0,2067.2000000476837,Objects,1.0,2,,0.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,475.0,campingstove,old_img,0.0,2674.7000000476837,Objects,1.0,2,361.3000000715256,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,479.0,pig,old_img,0.0,2471.5,Animals,1.0,2,415.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,483.0,caterpillar,old_img,0.0,2458.7000000476837,Animals,1.0,2,446.1999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,487.0,handdrill,old_img,24.0,2527.7999999523163,Objects,1.0,2,458.10000002384186,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,491.0,circularsaw,old_img,48.0,2132.2999999523163,Objects,0.0,2,462.6999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,495.0,blower,old_img,48.0,2376.600000023842,Objects,0.0,2,373.6999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,499.0,chainsaw,old_img,0.0,2017.7999999523163,Objects,1.0,2,381.7999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,503.0,fly,old_img,0.0,2482.3000000715256,Animals,1.0,2,396.6999999284744,0.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,507.0,pigeon,old_img,0.0,2289.0,Animals,1.0,2,464.39999997615814,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,511.0,goldfish,old_img,0.0,2545.100000023842,Animals,1.0,2,377.8000000715256,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,515.0,plunger,old_img,0.0,2353.0,Objects,1.0,2,421.7000000476837,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,519.0,porcupine,old_img,0.0,2130.7999999523163,Animals,1.0,2,408.3000000715256,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,523.0,burnisher,old_img,0.0,2744.0,Objects,1.0,2,401.09999990463257,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,527.0,beaker,old_img,0.0,3739.399999976158,Objects,1.0,2,413.1999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,531.0,butterfly,old_img,0.0,2241.5999999046326,Animals,1.0,2,377.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,535.0,flashlight,old_img,0.0,2461.2999999523163,Objects,1.0,2,418.10000002384186,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,539.0,carabiner,old_img,0.0,2369.899999976158,Objects,1.0,2,390.3000000715256,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,543.0,ibises,old_img,0.0,2343.2000000476837,Animals,1.0,2,392.6999999284744,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,547.0,dremel,old_img,0.0,2774.899999976158,Objects,1.0,2,403.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,551.0,mallet,old_img,0.0,2111.5,Objects,1.0,2,402.0,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,555.0,alligator,old_img,0.0,2522.2999999523163,Animals,1.0,2,425.5,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,559.0,crane,old_img,12.0,2050.5,Animals,1.0,2,419.40000009536743,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,563.0,electricdrill,old_img,48.0,2042.2000000476837,Objects,0.0,2,430.2999999523163,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,567.0,crow,old_img,0.0,2814.2999999523163,Animals,1.0,2,450.0,1.0
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,halibut,new_img,48.0,4674.400000095367,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,perch,new_img,24.0,2917.8000000715256,Animals,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,beta,new_img,60.0,2431.899999976158,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,ruler,new_img,60.0,2569.1999999284744,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,drillpress,new_img,24.0,6533.799999952316,Objects,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,screwdriver,new_img,48.0,2440.5,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,thermometer,new_img,60.0,2344.5,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,balloonfish,new_img,60.0,2235.7000000476837,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,airpump,new_img,48.0,2657.7999999523163,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,mealworm,new_img,48.0,1618.6999999284744,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,razorblade,new_img,60.0,1896.0999999046326,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,bass,new_img,24.0,3273.2000000476837,Animals,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,treadmill,new_img,60.0,2400.600000023842,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,gong,new_img,72.0,2544.9000000953674,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,bevelgauge,new_img,24.0,3908.3000000715256,Objects,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,electricsander,new_img,48.0,2362.7999999523163,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,sewingmachine,new_img,48.0,2264.5,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,weldershammer,new_img,48.0,1946.0,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,manatee,new_img,60.0,2408.0,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,wateringcan,new_img,48.0,4650.899999976158,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,hedgeshears,new_img,48.0,1930.5999999046326,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,spraybottle,new_img,60.0,2362.5,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,calculator,new_img,60.0,2544.2000000476837,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,pick,new_img,48.0,2424.0,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,dramaderry,new_img,0.0,2479.2999999523163,Animals,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,quail,new_img,60.0,2395.5999999046326,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,jawsoflife,new_img,48.0,2129.8000000715256,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,prairiedog,new_img,48.0,2251.0,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,seahorse,new_img,48.0,2008.8999999761581,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,macaw,new_img,72.0,2227.2000000476837,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,herculesbeetle,new_img,60.0,2176.8000000715256,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,prayingmantis,new_img,60.0,3562.7999999523163,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,flamingo,new_img,0.0,2274.2999999523163,Animals,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,bucket,new_img,48.0,2050.399999976158,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,sander,new_img,60.0,2783.1999999284744,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,dockbug2,new_img,48.0,2052.0,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,wrench,new_img,24.0,3264.0,Objects,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,paintbrush,new_img,48.0,1639.6000000238419,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,bullfrog,new_img,48.0,1984.9000000953674,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,magnifyingglass,new_img,0.0,2409.3000000715256,Objects,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,pruner,new_img,48.0,2247.600000023842,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,assassinbug,new_img,60.0,2193.899999976158,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,racoon,new_img,48.0,2675.3000000715256,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,rat,new_img,48.0,1986.0,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,seal,new_img,60.0,2404.7999999523163,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,snowbrush,new_img,72.0,2363.0999999046326,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,malaysianleafkatayid,new_img,60.0,2031.0999999046326,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,salmon,new_img,60.0,1728.7999999523163,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,flea,new_img,60.0,1819.8999999761581,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,fishtailchisel,new_img,48.0,1962.3000000715256,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,bushdog,new_img,48.0,2481.2999999523163,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,skunk,new_img,48.0,2024.8000000715256,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,lawnmower,new_img,48.0,1935.2999999523163,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,circlecutter,new_img,48.0,2155.5,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,fishingpole,new_img,60.0,2293.100000023842,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,marlin,new_img,24.0,3343.6999999284744,Animals,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,electricpipethreader,new_img,24.0,2617.9000000953674,Objects,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,blackleopard,new_img,0.0,2506.899999976158,Animals,0.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,battery,new_img,60.0,2540.600000023842,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,mahimahi,new_img,60.0,2087.2999999523163,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,stroller,new_img,60.0,2152.7000000476837,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,blackboard,new_img,72.0,2220.0,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,1,,reindeer,new_img,72.0,2311.8000000715256,Animals,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,hairbrush,new_img,60.0,2094.1999999284744,Objects,1.0,Rec_Memory,,
5ef4fadcdff5d41398f96960,Animal,34,SexFemale,-1,,kettle,new_img,48.0,1872.5,Objects,1.0,Rec_Memory,,
